name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
maven-core-src-main-java-org-apache-maven-properties-internal-EnvironmentUtils-EnvironmentUtils.java,7,0,1,14,23,0,0,no
maven-core-src-main-java-org-apache-maven-properties-internal-SystemProperties-SystemProperties.java,4,0,2,15,16,0,0,no
maven-core-src-main-java-org-apache-maven-ReactorReader-ReactorReader.java,15,0,11,24,141,0,85,yes
maven-compat-src-main-java-org-apache-maven-reporting-MavenReportException-MavenReportException.java,1,0,2,46,11,0,0,no
maven-core-src-main-java-org-apache-maven-repository-ArtifactDoesNotExistException-ArtifactDoesNotExistException.java,1,0,2,46,12,0,0,no
maven-core-src-main-java-org-apache-maven-repository-ArtifactTransferEvent-ArtifactTransferEvent.java,6,0,21,37,211,0,88,no
maven-core-src-main-java-org-apache-maven-repository-ArtifactTransferFailedException-ArtifactTransferFailedException.java,1,0,2,46,12,0,0,no
maven-compat-src-main-java-org-apache-maven-repository-DefaultMirrorSelector-DefaultMirrorSelector.java,6,0,5,18,121,0,70,no
maven-compat-src-test-java-org-apache-maven-repository-DefaultMirrorSelectorTest-DefaultMirrorSelectorTest.java,6,0,1,14,12,1,0,no
maven-core-src-main-java-org-apache-maven-repository-DelegatingLocalArtifactRepository-DelegatingLocalArtifactRepository.java,12,0,17,67,127,1,50,yes
maven-aether-provider-src-test-java-org-apache-maven-repository-internal-AbstractRepositoryTestCase-AbstractRepositoryTestCase.java,6,3,5,18,44,1,60,no
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-ArtifactDescriptorReaderDelegate-ArtifactDescriptorReaderDelegate.java,8,0,4,17,85,0,0,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-ArtifactDescriptorUtils-ArtifactDescriptorUtils.java,1,0,3,16,40,0,0,no
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-DefaultArtifactDescriptorReader-DefaultArtifactDescriptorReader.java,25,0,18,31,308,0,88,yes
maven-aether-provider-src-test-java-org-apache-maven-repository-internal-DefaultArtifactDescriptorReaderTest-DefaultArtifactDescriptorReaderTest.java,2,0,1,19,30,2,0,no
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-DefaultModelCache-DefaultModelCache.java,2,0,4,17,71,0,25,no
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-DefaultModelCache-Key.java,2,0,3,16,40,0,33,no
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-DefaultModelResolver-DefaultModelResolver.java,14,0,8,21,136,0,55,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-DefaultVersionRangeResolver-DefaultVersionRangeResolver.java,11,0,12,25,207,0,86,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-DefaultVersionResolver-DefaultVersionResolver.java,15,0,17,30,459,0,89,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-DefaultVersionResolver-Key.java,5,0,3,16,70,0,33,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-DefaultVersionResolver-Record.java,2,0,1,14,19,0,0,no
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-DefaultVersionResolver-VersionInfo.java,1,0,2,15,15,0,33,no
maven-aether-provider-src-test-java-org-apache-maven-repository-internal-DefaultVersionResolverTest-DefaultVersionResolverTest.java,4,0,4,22,57,2,0,no
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-LocalSnapshotMetadataGenerator-LocalSnapshotMetadataGenerator.java,7,0,13,36,101,2,76,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-LocalSnapshotMetadata-LocalSnapshotMetadata.java,5,0,4,17,37,0,37,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-MavenAetherModule-MavenAetherModule.java,12,0,2,15,33,1,0,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-MavenMetadata-MavenMetadata.java,9,3,10,23,89,1,82,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-MavenRepositorySystemUtils-MavenRepositorySystemUtils.java,10,0,3,16,56,0,0,no
maven-aether-provider-src-test-java-org-apache-maven-repository-internal-MavenRepositorySystemUtilsTest-MavenRepositorySystemUtilsTest.java,1,0,2,15,15,1,0,no
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-MavenSnapshotMetadata-MavenSnapshotMetadata.java,4,1,10,33,56,2,93,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-RelocatedArtifact-RelocatedArtifact.java,4,0,9,22,72,1,58,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-RemoteSnapshotMetadataGenerator-RemoteSnapshotMetadataGenerator.java,11,0,6,39,92,3,66,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-RemoteSnapshotMetadata-RemoteSnapshotMetadata.java,6,0,4,17,54,0,37,yes
maven-aether-provider-src-test-java-org-apache-maven-repository-internal-RepositorySystemTest-RepositorySystemTest.java,4,0,13,31,138,2,0,no
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-SnapshotMetadataGeneratorFactory-SnapshotMetadataGeneratorFactory.java,2,0,3,16,16,0,0,no
maven-aether-provider-src-test-java-org-apache-maven-repository-internal-util-ConsoleRepositoryListener-ConsoleRepositoryListener.java,3,0,20,33,85,1,90,no
maven-aether-provider-src-test-java-org-apache-maven-repository-internal-util-ConsoleTransferListener-ConsoleTransferListener.java,14,0,13,26,127,1,79,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-VersionsMetadata-VersionsMetadata.java,6,0,11,34,81,2,45,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-VersionsMetadataGenerator-VersionsMetadataGenerator.java,6,0,6,19,54,0,66,yes
maven-aether-provider-src-main-java-org-apache-maven-repository-internal-VersionsMetadataGeneratorFactory-VersionsMetadataGeneratorFactory.java,1,0,3,16,16,0,0,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-ChecksumFailedException-ChecksumFailedException.java,2,0,2,15,13,1,0,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-DefaultUpdateCheckManager-DefaultUpdateCheckManager.java,26,0,16,29,319,1,89,yes
maven-compat-src-test-java-org-apache-maven-repository-legacy-DefaultUpdateCheckManagerTest-DefaultUpdateCheckManagerTest.java,10,0,9,47,144,2,11,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-DefaultWagonManager-DefaultWagonManager.java,28,1,19,32,610,0,85,yes
maven-compat-src-test-java-org-apache-maven-repository-legacy-DefaultWagonManagerTest-DefaultWagonManagerTest.java,24,0,17,30,277,1,70,yes
maven-compat-src-test-java-org-apache-maven-repository-legacy-DefaultWagonManagerTest-ArtifactRepositoryLayoutStub.java,4,0,4,17,19,0,0,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-DefaultWagonManagerTest-TransferListener.java,3,0,1,14,10,1,0,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-LegacyRepositorySystem-LegacyRepositorySystem.java,43,1,36,49,656,0,93,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-LegacyRepositorySystem-UnknownRepositoryLayout.java,5,0,6,19,31,0,50,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-LegacyRepositorySystemTest-LegacyRepositorySystemTest.java,8,0,5,18,48,1,19,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-MavenArtifact-MavenArtifact.java,3,0,7,20,58,0,66,no
maven-core-src-main-java-org-apache-maven-repository-legacy-metadata-AbstractArtifactMetadata-AbstractArtifactMetadata.java,4,1,5,18,30,0,40,no
maven-core-src-main-java-org-apache-maven-repository-legacy-metadata-ArtifactMetadataRetrievalException-ArtifactMetadataRetrievalException.java,3,1,5,49,32,0,60,no
maven-core-src-main-java-org-apache-maven-repository-legacy-metadata-DefaultMetadataResolutionRequest-DefaultMetadataResolutionRequest.java,5,0,15,28,73,0,66,no
maven-core-src-main-java-org-apache-maven-repository-legacy-metadata-ResolutionGroup-ResolutionGroup.java,4,1,7,20,42,0,71,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-PerLookupWagon-PerLookupWagon.java,1,0,1,16,8,2,0,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-repository-DefaultArtifactRepositoryFactory-DefaultArtifactRepositoryFactory.java,9,0,8,21,88,0,70,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-resolver-conflict-AbstractConflictResolverTest-AbstractConflictResolverTest.java,8,4,10,23,70,1,78,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-conflict-ConflictResolverNotFoundException-ConflictResolverNotFoundException.java,1,0,1,45,9,0,100,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-conflict-DefaultConflictResolver-DefaultConflictResolver.java,0,0,0,14,4,1,0,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-conflict-DefaultConflictResolverFactory-DefaultConflictResolverFactory.java,3,0,2,15,23,0,0,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-conflict-FarthestConflictResolver-FarthestConflictResolver.java,1,0,1,14,8,0,0,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-resolver-conflict-FarthestConflictResolverTest-FarthestConflictResolverTest.java,3,0,5,28,35,2,0,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-conflict-NearestConflictResolver-NearestConflictResolver.java,1,1,1,14,8,0,0,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-resolver-conflict-NearestConflictResolverTest-NearestConflictResolverTest.java,3,0,5,28,35,2,0,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-conflict-NewestConflictResolver-NewestConflictResolver.java,5,0,1,14,17,0,0,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-resolver-conflict-NewestConflictResolverTest-NewestConflictResolverTest.java,3,0,5,28,35,2,0,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-conflict-OldestConflictResolver-OldestConflictResolver.java,5,0,1,14,17,0,0,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-resolver-conflict-OldestConflictResolverTest-OldestConflictResolverTest.java,3,0,5,28,35,2,0,yes
maven-compat-src-test-java-org-apache-maven-repository-legacy-resolver-DefaultArtifactCollectorTest-DefaultArtifactCollectorTest.java,25,0,51,64,747,1,90,yes
maven-compat-src-test-java-org-apache-maven-repository-legacy-resolver-DefaultArtifactCollectorTest-ArtifactSpec.java,6,0,5,18,34,0,70,yes
maven-compat-src-test-java-org-apache-maven-repository-legacy-resolver-DefaultArtifactCollectorTest-Source.java,20,0,9,22,114,0,77,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-DefaultLegacyArtifactCollector-DefaultLegacyArtifactCollector.java,37,1,12,25,558,0,91,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-transform-AbstractVersionTransformation-AbstractVersionTransformation.java,14,3,4,17,74,1,87,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-transform-DefaultArtifactTransformationManager-DefaultArtifactTransformationManager.java,10,0,5,18,44,0,0,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-transform-LatestArtifactTransformation-LatestArtifactTransformation.java,8,0,4,21,36,2,0,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-transform-ReleaseArtifactTransformation-ReleaseArtifactTransformation.java,10,0,5,22,51,2,0,no
maven-compat-src-main-java-org-apache-maven-repository-legacy-resolver-transform-SnapshotTransformation-SnapshotTransformation.java,15,0,7,24,105,2,85,yes
maven-compat-src-test-java-org-apache-maven-repository-legacy-StringWagon-StringWagon.java,9,0,7,20,57,1,57,yes
maven-compat-src-main-java-org-apache-maven-repository-legacy-TransferListenerAdapter-TransferListenerAdapter.java,9,0,10,23,130,0,56,yes
maven-compat-src-test-java-org-apache-maven-repository-legacy-WagonA-WagonA.java,1,0,1,16,8,2,0,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-WagonB-WagonB.java,1,0,1,16,8,2,0,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-WagonC-WagonC.java,1,0,1,16,8,2,0,no
maven-compat-src-main-java-org-apache-maven-artifact-manager-WagonConfigurationException-WagonConfigurationException.java,2,1,4,17,30,1,50,no
maven-compat-src-test-java-org-apache-maven-repository-legacy-WagonMock-WagonMock.java,1,4,2,15,13,1,0,no
maven-compat-src-test-java-org-apache-maven-repository-LegacyRepositoryLayout-LegacyRepositoryLayout.java,7,0,5,18,43,0,80,no
maven-core-src-test-java-org-apache-maven-repository-LegacyRepositoryLayout-LegacyRepositoryLayout.java,7,0,5,18,43,0,80,no
maven-compat-src-test-java-org-apache-maven-repository-LegacyRepositorySystemTest-LegacyRepositorySystemTest.java,19,0,7,20,115,1,35,no
maven-core-src-main-java-org-apache-maven-repository-LocalArtifactRepository-LocalArtifactRepository.java,2,1,2,52,7,1,100,no
maven-core-src-main-java-org-apache-maven-repository-LocalRepositoryNotAccessibleException-LocalRepositoryNotAccessibleException.java,1,0,2,50,13,0,0,no
maven-compat-src-main-java-org-apache-maven-repository-MavenArtifactMetadata-MavenArtifactMetadata.java,2,0,15,28,74,0,87,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-ArtifactMetadata-ArtifactMetadata.java,5,0,43,56,222,0,91,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-ClasspathContainer-ClasspathContainer.java,10,0,10,23,84,0,44,yes
maven-compat-src-main-java-org-apache-maven-repository-metadata-DefaultClasspathTransformation-DefaultClasspathTransformation.java,9,0,1,14,92,0,0,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-DefaultClasspathTransformation-ClasspathGraphVisitor.java,9,0,2,15,52,0,0,yes
maven-compat-src-test-java-org-apache-maven-repository-metadata-DefaultClasspathTransformationTest-DefaultClasspathTransformationTest.java,10,0,4,17,59,1,50,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-DefaultGraphConflictResolutionPolicy-DefaultGraphConflictResolutionPolicy.java,4,0,1,14,28,0,0,no
maven-compat-src-test-java-org-apache-maven-repository-metadata-DefaultGraphConflictResolutionPolicyTest-DefaultGraphConflictResolutionPolicyTest.java,4,0,2,15,26,1,0,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-DefaultGraphConflictResolver-DefaultGraphConflictResolver.java,12,0,4,17,157,0,50,yes
maven-compat-src-test-java-org-apache-maven-repository-metadata-DefaultGraphConflictResolverTest-DefaultGraphConflictResolverTest.java,10,0,4,17,80,1,14,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-GraphConflictResolutionException-GraphConflictResolutionException.java,1,0,4,48,20,0,100,no
maven-compat-src-main-java-org-apache-maven-repository-MetadataGraph-MetadataGraph.java,14,0,33,46,369,0,84,yes
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataGraphEdge-MetadataGraphEdge.java,5,0,20,33,119,0,81,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataGraphTransformationException-MetadataGraphTransformationException.java,1,0,4,48,20,0,100,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataGraphVertex-MetadataGraphVertex.java,5,0,13,26,149,0,58,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataResolution-MetadataResolution.java,2,0,6,19,30,0,50,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataResolutionException-MetadataResolutionException.java,1,0,4,48,19,0,0,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataResolutionRequest-MetadataResolutionRequest.java,3,0,8,21,40,0,62,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataResolutionResult-MetadataResolutionResult.java,12,0,10,23,114,0,63,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataRetrievalException-MetadataRetrievalException.java,2,0,5,49,25,0,60,no
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataTreeNode-MetadataTreeNode.java,6,0,15,28,87,0,73,no
maven-compat-src-test-java-org-apache-maven-repository-metadata-TestMetadataSource-TestMetadataSource.java,12,0,4,17,53,0,75,yes
maven-compat-src-main-java-org-apache-maven-repository-metadata-MetadataGraph-MetadataGraph.java,4,0,6,19,39,0,50,yes
maven-compat-src-main-java-org-apache-maven-repository-MetadataGraphNode-MetadataGraphNode.java,6,0,6,19,56,0,61,yes
maven-compat-src-main-java-org-apache-maven-repository-MetadataResolutionRequest-MetadataResolutionRequest.java,7,0,23,36,124,0,88,no
maven-compat-src-main-java-org-apache-maven-repository-MetadataResolutionResult-MetadataResolutionResult.java,13,0,33,46,208,0,91,yes
maven-compat-src-test-java-org-apache-maven-repository-MirrorProcessorTest-MirrorProcessorTest.java,11,0,14,27,159,1,67,no
maven-artifact-src-main-java-org-apache-maven-repository-Proxy-Proxy.java,1,0,16,29,78,0,90,no
maven-core-src-test-java-org-apache-maven-repository-TestArtifactHandler-TestArtifactHandler.java,1,0,9,22,43,0,77,no
maven-core-src-test-java-org-apache-maven-repository-TestRepositoryConnector-TestRepositoryConnector.java,8,0,5,18,65,0,60,no
maven-core-src-test-java-org-apache-maven-repository-TestRepositoryConnectorFactory-TestRepositoryConnectorFactory.java,1,0,2,15,13,0,0,no
maven-core-src-test-java-org-apache-maven-repository-TestRepositorySystem-TestRepositorySystem.java,29,0,23,36,219,0,95,yes
maven-compat-src-main-java-org-apache-maven-repository-UserLocalArtifactRepository-UserLocalArtifactRepository.java,5,0,6,58,37,2,16,no
maven-compat-src-main-java-org-apache-maven-repository-VersionNotFoundException-VersionNotFoundException.java,4,0,6,50,38,0,66,no
maven-core-src-main-java-org-apache-maven-RepositoryUtils-RepositoryUtils.java,23,0,17,31,254,0,0,yes
maven-core-src-main-java-org-apache-maven-RepositoryUtils-MavenArtifactTypeRegistry.java,4,0,2,15,13,0,0,yes
maven-core-src-main-java-org-apache-maven-rtinfo-internal-DefaultRuntimeInformation-DefaultRuntimeInformation.java,7,0,2,15,94,0,50,yes
maven-core-src-test-java-org-apache-maven-rtinfo-internal-DefaultRuntimeInformationTest-DefaultRuntimeInformationTest.java,5,0,2,15,48,1,0,yes
maven-core-src-main-java-org-apache-maven-session-scope-internal-SessionScope-SessionScope.java,10,0,9,22,108,0,72,no
maven-core-src-main-java-org-apache-maven-session-scope-internal-SessionScope-Memento.java,1,0,1,14,8,0,0,no
maven-core-src-main-java-org-apache-maven-session-scope-internal-SessionScope-ScopeState.java,1,0,0,13,5,0,0,yes
maven-core-src-main-java-org-apache-maven-session-scope-internal-SessionScopeModule-SessionScopeModule.java,5,0,4,17,26,1,50,no
maven-settings-builder-src-main-java-org-apache-maven-settings-building-DefaultSettingsBuilder-DefaultSettingsBuilder.java,28,0,8,21,182,0,75,no
maven-settings-builder-src-main-java-org-apache-maven-settings-building-DefaultSettingsBuilderFactory-DefaultSettingsBuilderFactory.java,7,0,4,17,23,0,0,no
maven-model-builder-src-test-java-org-apache-maven-model-building-DefaultModelBuilderFactoryTest-DefaultModelBuilderFactoryTest.java,8,0,2,15,20,1,0,no
maven-settings-builder-src-main-java-org-apache-maven-settings-building-DefaultSettingsBuildingRequest-DefaultSettingsBuildingRequest.java,7,0,12,25,103,0,83,no
maven-settings-builder-src-main-java-org-apache-maven-settings-building-DefaultSettingsBuildingResult-DefaultSettingsBuildingResult.java,4,0,3,16,21,0,33,no
maven-settings-builder-src-main-java-org-apache-maven-settings-building-DefaultSettingsProblemCollector-DefaultSettingsProblemCollector.java,6,0,9,22,102,0,75,no
maven-settings-builder-src-main-java-org-apache-maven-settings-building-DefaultSettingsProblem-DefaultSettingsProblem.java,9,0,4,17,30,0,37,no
maven-settings-builder-src-main-java-org-apache-maven-settings-building-FileSettingsSource-FileSettingsSource.java,2,0,2,20,13,1,0,no
maven-settings-builder-src-main-java-org-apache-maven-settings-building-SettingsBuildingException-SettingsBuildingException.java,6,0,3,47,37,0,33,yes
maven-settings-builder-src-main-java-org-apache-maven-settings-building-StringSettingsSource-StringSettingsSource.java,3,0,3,22,17,1,0,no
maven-settings-builder-src-main-java-org-apache-maven-settings-building-UrlSettingsSource-UrlSettingsSource.java,2,0,2,20,13,1,0,no
maven-settings-builder-src-main-java-org-apache-maven-settings-crypto-DefaultSettingsDecrypter-DefaultSettingsDecrypter.java,10,0,2,15,56,0,50,yes
maven-settings-builder-src-main-java-org-apache-maven-settings-crypto-DefaultSettingsDecryptionRequest-DefaultSettingsDecryptionRequest.java,4,0,8,21,52,0,62,yes
maven-settings-builder-src-main-java-org-apache-maven-settings-crypto-DefaultSettingsDecryptionResult-DefaultSettingsDecryptionResult.java,4,0,6,19,38,0,55,no
maven-core-src-main-java-org-apache-maven-settings-DefaultMavenSettingsBuilder-DefaultMavenSettingsBuilder.java,12,0,7,20,80,1,85,no
apache-maven-src-test-java-org-apache-maven-settings-GlobalSettingsTest-GlobalSettingsTest.java,7,0,1,14,20,1,0,yes
maven-settings-builder-src-main-java-org-apache-maven-settings-io-DefaultSettingsReader-DefaultSettingsReader.java,9,0,4,17,64,0,0,yes
maven-settings-builder-src-main-java-org-apache-maven-settings-io-DefaultSettingsWriter-DefaultSettingsWriter.java,9,0,3,16,67,0,0,yes
maven-settings-builder-src-main-java-org-apache-maven-settings-io-SettingsParseException-SettingsParseException.java,1,0,4,52,27,0,25,no
maven-settings-builder-src-main-java-org-apache-maven-settings-merge-MavenSettingsMerger-MavenSettingsMerger.java,5,0,3,16,75,0,0,yes
maven-core-src-test-java-org-apache-maven-settings-PomConstructionWithSettingsTest-PomConstructionWithSettingsTest.java,19,0,8,21,89,1,80,yes
maven-settings-src-main-java-org-apache-maven-settings-RuntimeInfo-RuntimeInfo.java,4,0,3,16,21,0,66,no
maven-core-src-main-java-org-apache-maven-settings-SettingsConfigurationException-SettingsConfigurationException.java,1,0,5,49,29,0,60,no
maven-core-src-main-java-org-apache-maven-settings-SettingsUtils-SettingsUtils.java,3,0,8,22,196,0,0,no
maven-core-src-test-java-org-apache-maven-settings-SettingsUtilsTest-SettingsUtilsTest.java,6,0,2,15,87,1,0,yes
maven-settings-builder-src-main-java-org-apache-maven-settings-validation-DefaultSettingsValidator-DefaultSettingsValidator.java,8,0,6,19,179,0,83,yes
maven-settings-builder-src-test-java-org-apache-maven-settings-validation-DefaultSettingsValidatorTest-DefaultSettingsValidatorTest.java,5,0,11,24,176,1,9,no
maven-settings-builder-src-test-java-org-apache-maven-settings-validation-DefaultSettingsValidatorTest-SimpleProblemCollector.java,5,0,1,14,8,0,0,yes
maven-embedder-src-test-error-reporting-projects-project-dep-missing-src-main-java-org-apache-maven-test-error-mojoFailure-App-App.java,3,0,1,14,8,0,0,no
maven-embedder-src-test-error-reporting-projects-project-mojo-failure-src-main-java-org-apache-maven-test-error-mojoFailure-App-App.java,3,0,1,14,7,0,0,no
maven-embedder-src-test-error-reporting-projects-err-resolving-project-dep-project-src-main-java-org-apache-maven-test-error-mojoFailure-App-App.java,3,0,1,14,7,0,0,no
maven-embedder-src-test-error-reporting-projects-project-dep-missing-src-test-java-org-apache-maven-test-error-mojoFailure-AppTest-AppTest.java,2,0,3,16,16,1,0,no
maven-embedder-src-test-error-reporting-projects-project-mojo-failure-src-test-java-org-apache-maven-test-error-mojoFailure-AppTest-AppTest.java,2,0,3,16,16,1,0,no
maven-embedder-src-test-error-reporting-projects-err-resolving-project-dep-project-src-test-java-org-apache-maven-test-error-mojoFailure-AppTest-AppTest.java,2,0,3,16,16,1,0,no
maven-core-src-main-java-org-apache-maven-toolchain-building-DefaultToolchainsBuilder-DefaultToolchainsBuilder.java,20,0,3,16,73,0,66,no
maven-core-src-test-java-org-apache-maven-toolchain-building-DefaultToolchainsBuilderTest-DefaultToolchainsBuilderTest.java,16,0,7,20,125,0,38,no
maven-core-src-main-java-org-apache-maven-toolchain-building-DefaultToolchainsBuildingRequest-DefaultToolchainsBuildingRequest.java,2,0,4,17,28,0,50,no
maven-core-src-main-java-org-apache-maven-toolchain-building-DefaultToolchainsBuildingResult-DefaultToolchainsBuildingResult.java,4,0,3,16,21,0,33,no
maven-core-src-main-java-org-apache-maven-toolchain-building-ToolchainsBuildingException-ToolchainsBuildingException.java,6,0,3,47,42,0,33,yes
maven-core-src-test-java-org-apache-maven-toolchain-building-ToolchainsBuildingExceptionTest-ToolchainsBuildingExceptionTest.java,10,0,4,17,38,0,0,no
maven-core-src-main-java-org-apache-maven-toolchain-DefaultToolchain-DefaultToolchain.java,11,3,10,23,114,0,76,yes
maven-core-src-main-java-org-apache-maven-toolchain-DefaultToolchainManager-DefaultToolchainManager.java,16,1,5,18,82,0,80,yes
maven-core-src-main-java-org-apache-maven-toolchain-DefaultToolchainManagerPrivate-DefaultToolchainManagerPrivate.java,11,0,2,20,40,1,0,yes
maven-core-src-test-java-org-apache-maven-toolchain-DefaultToolchainManagerPrivateTest-DefaultToolchainManagerPrivateTest.java,16,0,5,18,86,0,25,yes
maven-core-src-test-java-org-apache-maven-toolchain-DefaultToolchainManagerTest-DefaultToolchainManagerTest.java,14,0,6,19,86,0,58,yes
maven-core-src-main-java-org-apache-maven-toolchain-DefaultToolchainsBuilder-DefaultToolchainsBuilder.java,4,0,1,14,34,0,0,yes
maven-core-src-test-java-org-apache-maven-toolchain-DefaultToolchainTest-DefaultToolchainTest.java,8,0,9,22,100,0,66,yes
maven-core-src-main-java-org-apache-maven-toolchain-io-DefaultToolchainsReader-DefaultToolchainsReader.java,9,0,4,17,63,0,0,yes
maven-core-src-main-java-org-apache-maven-toolchain-io-ToolchainsParseException-ToolchainsParseException.java,1,0,4,52,27,0,25,no
maven-core-src-main-java-org-apache-maven-toolchain-java-DefaultJavaToolChain-DefaultJavaToolChain.java,2,0,3,32,18,2,100,no
maven-core-src-main-java-org-apache-maven-toolchain-java-JavaToolchainFactory-JavaToolchainFactory.java,13,0,3,16,62,0,33,no
maven-core-src-main-java-org-apache-maven-toolchain-java-JavaToolchainImpl-JavaToolchainImpl.java,2,1,6,29,44,1,83,no
maven-core-src-main-java-org-apache-maven-toolchain-merge-MavenToolchainMerger-MavenToolchainMerger.java,4,0,4,17,57,0,0,yes
maven-core-src-test-java-org-apache-maven-toolchain-merge-MavenToolchainMergerTest-MavenToolchainMergerTest.java,4,0,4,17,121,0,12,yes
maven-core-src-main-java-org-apache-maven-toolchain-MisconfiguredToolchainException-MisconfiguredToolchainException.java,1,0,2,46,11,0,0,no
maven-core-src-test-java-org-apache-maven-toolchain-RequirementMatcherFactoryTest-RequirementMatcherFactoryTest.java,4,0,3,16,67,0,0,no
maven-core-src-main-java-org-apache-maven-toolchain-RequirementMatcherFactory-ExactMatcher.java,2,0,3,16,18,0,0,no
maven-core-src-main-java-org-apache-maven-toolchain-RequirementMatcherFactory-VersionMatcher.java,7,0,3,16,34,0,0,no
maven-core-src-main-java-org-apache-maven-toolchain-RequirementMatcherFactory-RequirementMatcherFactory.java,3,0,3,16,32,1,0,no
maven-compat-src-main-java-org-apache-maven-usability-plugin-ExpressionDocumentationException-ExpressionDocumentationException.java,1,0,2,46,13,0,100,no
maven-compat-src-main-java-org-apache-maven-usability-plugin-ExpressionDocumenter-ExpressionDocumenter.java,15,0,3,16,86,0,66,yes
maven-embedder-src-test-projects-isolated-project-getting-parent-pom-project-src-main-java-org-codehaus-m2eclipse-App-App.java,3,0,1,14,7,0,0,no
maven-embedder-src-test-projects-isolated-project-getting-parent-pom-project-src-test-java-org-codehaus-m2eclipse-AppTest-AppTest.java,2,0,3,16,16,1,0,no
maven-embedder-src-test-error-reporting-projects-ext-realm-error-ext-src-main-java-org-ext-App-App.java,3,0,1,14,7,0,0,no
maven-embedder-src-test-error-reporting-projects-profile-activator-lookup-err-ext-src-main-java-org-ext-App-App.java,3,0,1,14,7,0,0,no
maven-embedder-src-test-error-reporting-projects-ext-plugin-realm-error-plugin-src-main-java-org-plugin-ComponentOne-ComponentOne.java,1,0,0,13,4,0,0,no
